"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","IC","AgeG","Timer_1_Vignette_First_Click","Timer_1_Vignette_Last_Click","Timer_1_Vignette_Page_Submit","Timer_1_Vignette_Click_Count","AC1","Ch_LoEf_1","Ch_LoEf_2","Ch_LoEf_3","Ch_LoEf_4","Ch_LoEf_5","Ch_LoEf_6","Ch_LoEf_7","Ch_LoEf_8","Ch_LoEf_9","Ch_LoEf_10","Ch_LoEf_11","Ch_LoEf_12","Ch_LoEf_13","Ch_LoEf_14","Ch_LoEf_15","Ch_HiEf_1","Ch_HiEf_2","Ch_HiEf_3","Ch_HiEf_4","Ch_HiEf_5","Ch_HiEf_6","Ch_HiEf_7","Ch_HiEf_8","Ch_HiEf_9","Ch_HiEf_10","Ch_HiEf_11","Ch_HiEf_12","Ch_HiEf_13","Ch_HiEf_14","Ch_HiEf_15","Ef_LoEf","Ef_HiEf","Qu_LoEf","Qu_HiEf","Dif_LoEf","Dif_HiEf","Val_LoEf","Val_HiEf","AC2","Sal_LoEf_1","Sal_HiEf_1","FW1","FW2","FW3","FW4","FW5","FW6","Age","Gen","Gen_3_TEXT","Nat","Cou","Lan","Edu","Lad","FB","SC0"
"304",2024-09-15 22:23:55,2024-09-15 22:24:46,0,"177.228.37.236",18,51,0,2024-09-17 22:24:47,"R_3MRrvZhyeEMt1Ys",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,2.438,12.663,24.476,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"305",2024-09-18 02:46:54,2024-09-18 02:55:59,0,"200.92.234.41",100,544,1,2024-09-18 02:55:59,"R_3JAuP0xMf1xw1Vf",NA,NA,NA,NA,24.1203,-110.3005,"anonymous","EN",1,1,0,0,72.802,0,7,7,5,3,7,7,5,7,3,7,5,4,6,4,4,4,7,1,7,7,6,4,3,7,7,7,7,7,6,7,7,4,7,7,7,4,7,7,7,1,90,90,6,6,4,7,7,1,20,1,NA,"Mexicano",1,1,6,6,"Muy interesante la encuesta, me gusto la temática relacionada con lo laboral",273
"306",2024-09-16 11:06:04,2024-09-16 11:16:55,0,"187.189.92.116",18,651,0,2024-09-18 11:16:57,"R_7luhszj1VyYpKoL",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3,1.758,572.459,579.465,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"307",2024-09-18 13:36:31,2024-09-18 14:11:19,0,"200.68.170.46",100,2088,1,2024-09-18 14:11:20,"R_1G8TOLwmPAffpxh",NA,NA,NA,NA,19.0078,-98.1913,"anonymous","EN",1,3,8.363,84.14,98.001,14,4,4,4,4,6,6,4,6,6,5,5,3,4,4,4,4,4,4,6,3,4,4,6,5,6,6,6,4,4,6,4,2,6,6,6,2,6,4,5,1,30,35,5,6,5,7,5,4,46,2,NA,"Mexicana",1,1,6,5,NA,233
"308",2024-09-18 16:50:29,2024-09-18 16:57:08,0,"187.147.213.135",100,399,1,2024-09-18 16:57:09,"R_5Fvt7xavJazQYHD",NA,NA,NA,NA,20.9716,-89.6413,"anonymous","EN",1,2,1.479,27.999,46.038,8,7,7,1,1,7,7,7,7,7,1,1,7,7,1,1,1,1,1,1,7,1,1,7,7,1,1,1,7,1,1,1,7,7,7,7,4,4,7,7,1,90,90,6,6,7,7,1,7,37,2,NA,"Mexicana",1,1,9,7,NA,216
"309",2024-09-18 18:55:28,2024-09-18 19:00:01,0,"187.147.213.135",100,273,1,2024-09-18 19:00:02,"R_78rYxvBGoK8Hhkd",NA,NA,NA,NA,20.9716,-89.6413,"anonymous","EN",1,2,2.804,22.582,24.089,3,7,7,1,1,7,7,7,7,7,1,1,1,7,1,1,1,7,1,1,7,7,7,1,7,7,1,1,7,1,7,7,7,7,7,7,7,7,7,7,1,90,90,7,7,7,7,1,1,37,2,NA,"mexicana",1,1,9,7,NA,242
"310",2024-09-19 06:57:43,2024-09-19 07:04:38,0,"187.190.198.96",100,415,1,2024-09-19 07:04:38,"R_7WSZeYrGb0UhMYY",NA,NA,NA,NA,19.4203,-99.1193,"anonymous","EN",1,3,2.849,34.743,39.616,4,7,7,4,5,7,7,6,4,7,7,4,4,7,4,6,5,4,4,5,3,7,2,4,3,6,4,4,5,4,5,4,7,4,7,5,6,6,7,5,1,80,65,7,7,1,7,7,7,47,2,NA,"Mexicana",1,1,9,7,NA,262
"311",2024-09-17 07:44:15,2024-09-17 07:44:53,0,"104.28.91.76",18,38,0,2024-09-19 07:44:54,"R_5HCAv9UHP4pSuH4",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3,0.779,20.939,21.596,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"312",2024-09-19 12:32:50,2024-09-19 12:43:10,0,"189.128.91.129",100,620,1,2024-09-19 12:43:12,"R_1amKSMBJtdfbxb3",NA,NA,NA,NA,20.6574,-100.4148,"anonymous","EN",1,1,4.394,49.416,51.272,6,7,1,1,4,5,3,4,5,5,4,1,1,4,5,3,1,4,1,3,4,4,4,2,4,2,4,1,3,2,2,6,3,6,6,6,4,4,6,6,1,70,70,7,7,2,4,7,4,27,2,NA,"Mexicana",1,1,9,7,NA,194
"313",2024-09-19 18:53:24,2024-09-19 18:59:08,0,"189.203.97.176",100,343,1,2024-09-19 18:59:09,"R_6DZIyUcS8lylcXQ",NA,NA,NA,NA,20.7972,-103.471,"anonymous","EN",1,1,6.473,42.241,45.25,5,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,5,5,5,5,5,5,5,4,5,6,4,5,5,4,6,4,4,4,4,4,4,1,65,65,4,4,7,7,5,4,26,1,NA,"Mexicano",1,1,9,3,NA,224
"314",2024-09-19 21:29:42,2024-09-19 22:00:06,0,"189.234.186.104",100,1824,1,2024-09-19 22:00:07,"R_6fqdIPYPLkfupbb",NA,NA,NA,NA,19.4372,-99.0369,"anonymous","EN",1,3,17.697,71.851,82.2,9,7,7,7,7,7,7,7,6,7,7,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,4,7,7,1,70,70,1,3,4,4,5,5,59,1,NA,"Mexicana",1,1,9,6,NA,308
"315",2024-09-20 15:13:22,2024-09-20 15:28:11,0,"177.247.106.193",100,889,1,2024-09-20 15:28:12,"R_5H69QqpCTxkD7fM",NA,NA,NA,NA,19.3672,-99.5541,"anonymous","EN",1,3,5.649,117.502,118.401,3,7,6,4,6,6,6,6,6,5,5,4,5,6,3,3,4,5,4,4,6,5,6,5,5,6,6,4,6,4,4,6,4,7,6,6,6,6,6,7,1,65,65,3,3,1,2,5,6,51,1,NA,"mexicano",1,1,5,7,NA,245
"316",2024-09-20 17:13:00,2024-09-20 17:38:31,0,"189.183.1.64",100,1530,1,2024-09-20 17:38:32,"R_1WTfF0xoKVTVoOd",NA,NA,NA,NA,19.0554,-98.1878,"anonymous","EN",1,3,3.576,113.984,137.407,19,7,7,4,7,7,7,7,7,7,7,4,7,7,4,7,7,7,4,7,7,7,7,7,7,7,7,4,7,4,7,7,2,7,7,7,4,4,7,7,1,65,65,5,5,4,5,5,5,58,1,NA,"Mexicano",1,1,9,6,NA,295
"317",2024-09-20 20:36:26,2024-09-20 20:44:02,0,"189.168.107.135",100,455,1,2024-09-20 20:44:03,"R_7dzaNRp76NiYKUF",NA,NA,NA,NA,22.7394,-102.6113,"anonymous","EN",1,1,3.893,54.022,54.255,9,7,6,6,6,6,6,6,6,6,6,4,5,6,6,6,6,6,6,5,6,7,6,6,6,6,5,6,6,6,6,6,2,6,6,6,4,4,7,7,1,60,60,1,1,1,7,5,4,29,2,NA,"Mexicana",1,1,9,7,"Ningún comentario la encuesta es práctica y entretenida",266
"318",2024-09-20 23:32:37,2024-09-20 23:40:56,0,"189.179.200.66",100,499,1,2024-09-20 23:40:57,"R_3Bxi0NtjrzWIoml",NA,NA,NA,NA,27.479,-99.6724,"anonymous","EN",1,3,0,0,94.765,0,7,7,4,4,7,7,7,4,6,4,7,6,7,4,7,4,7,4,4,1,6,6,4,7,6,4,6,7,4,7,4,1,7,6,6,4,4,6,6,1,65,65,7,7,1,4,7,7,59,2,NA,"Mexicana",1,1,9,5,NA,264
"319",2024-09-21 03:23:05,2024-09-21 03:31:24,0,"177.249.60.156",100,498,1,2024-09-21 03:31:25,"R_5NfhMwYGeN8GmAM",NA,NA,NA,NA,21.8901,-102.2666,"anonymous","EN",1,1,27.694,66.474,66.931,4,7,7,4,7,7,7,7,4,4,7,7,7,7,7,4,7,4,4,7,4,7,4,4,4,7,7,7,7,4,4,7,4,7,7,7,4,4,7,7,1,70,60,1,4,1,4,7,4,26,1,NA,"Mexicana",1,1,9,5,NA,268
"320",2024-09-19 13:02:21,2024-09-19 13:03:45,0,"192.141.246.147",18,83,0,2024-09-21 13:03:53,"R_7z8Trl0uEgyXP21",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1,1.536,45.545,49.389,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"321",2024-09-21 17:49:30,2024-09-21 17:55:11,0,"189.179.200.66",100,341,1,2024-09-21 17:55:12,"R_6QFwMaBalbM6CBL",NA,NA,NA,NA,27.479,-99.6724,"anonymous","EN",1,1,0,0,40.978,0,7,2,4,2,1,1,7,4,4,2,4,4,2,2,4,4,7,4,6,6,7,5,5,7,5,5,7,7,4,6,7,4,7,6,6,4,4,6,6,1,65,65,6,6,1,1,7,7,21,1,NA,"mexicana",1,1,8,5,NA,231
"322",2024-09-21 19:54:34,2024-09-21 20:07:22,0,"187.199.120.70",100,767,1,2024-09-21 20:07:23,"R_6lcnKobxT2lo3kt",NA,NA,NA,NA,22.9356,-109.943,"anonymous","EN",1,1,2.286,105.848,131.008,2,7,7,2,2,2,2,7,7,2,2,2,7,2,2,2,7,4,2,7,3,3,7,7,7,2,3,3,4,7,4,3,2,7,7,3,4,4,7,7,1,60,60,4,4,1,7,1,7,28,2,NA,"mexicana",1,1,8,4,NA,211
"323",2024-09-22 08:18:59,2024-09-22 08:26:09,0,"201.164.154.165",100,430,1,2024-09-22 08:26:10,"R_1qrGIcgaTdNiHg7",NA,NA,NA,NA,24.6189,-107.3882,"anonymous","EN",1,1,10.464,10.464,53.499,1,7,7,6,6,6,7,6,7,6,6,6,6,6,6,5,5,6,5,5,4,6,6,6,6,5,6,5,6,5,5,5,2,7,6,6,3,6,6,6,1,60,60,6,6,2,4,5,5,29,1,NA,"Mexicana",1,2,9,6,"Muy bueno, gracias",270
"324",2024-09-22 12:25:06,2024-09-22 12:40:58,0,"189.215.9.8",100,952,1,2024-09-22 12:40:59,"R_1E5N7a0kxR54jTN",NA,NA,NA,NA,18.4438,-97.4419,"anonymous","EN",1,3,4.762,19.303,23.501,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,1,1,4,7,7,7,1,90,90,7,7,7,4,1,4,59,1,NA,"Mexicano",1,1,9,5,"Me gusta las encuestas yo quiero que paguen mas pues para hacerlo huso internet y no es gratis  y luego no sacan de la encuesta y nosotros tenemos que pagar el internet por lo menos apoyen con el internet gracias",306
"325",2024-09-22 13:06:46,2024-09-22 13:16:22,0,"187.190.202.253",100,576,1,2024-09-22 13:16:23,"R_6Nxqu10s7aZk9Iq",NA,NA,NA,NA,20.6326,-103.4122,"anonymous","EN",1,1,21.739,47.339,50.311,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,4,7,4,7,1,60,60,4,4,1,7,4,4,29,2,NA,"Mexicana",1,1,10,5,"Na",309
"326",2024-09-22 22:58:53,2024-09-22 23:04:51,0,"201.162.243.171",100,357,1,2024-09-22 23:04:52,"R_341qtJUM899v0xN",NA,NA,NA,NA,19.4342,-99.0559,"anonymous","EN",1,3,2.097,39.813,40.831,16,7,4,1,4,6,6,4,1,6,4,1,4,4,1,6,1,6,1,1,4,6,4,1,1,1,1,4,4,1,4,1,2,7,6,6,3,3,6,6,1,50,50,5,5,7,7,6,7,50,2,NA,"Mexicana",1,1,10,8,NA,202
"327",2024-09-13 03:28:14,2024-09-13 03:35:53,0,"187.194.44.111",100,459,1,2024-09-13 03:35:54,"R_5lLENgZmn3SagEX",NA,NA,NA,NA,19.4595,-99.0969,"anonymous","EN",1,1,3.713,124.537,125.004,4,7,5,7,7,4,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,6,6,4,4,6,6,1,60,60,1,1,6,7,6,5,26,1,NA,"mexicana",1,1,8,7,NA,300
"328",2024-09-13 03:31:33,2024-09-13 03:38:22,0,"189.217.208.20",100,409,1,2024-09-13 03:38:23,"R_6bPr6kx5qSVY6LD",NA,NA,NA,NA,19.4354,-99.1427,"anonymous","EN",1,1,8.178,47.963,48.644,7,7,4,1,4,2,5,5,4,4,4,4,5,3,7,4,4,6,4,4,7,7,7,3,4,4,4,7,4,4,4,4,4,7,7,7,4,4,7,7,1,65,65,1,1,7,7,4,4,22,2,NA,"Mexicana",1,1,9,5,"Okkk",231
"329",2024-09-13 03:36:37,2024-09-13 03:44:30,0,"189.173.178.7",100,472,1,2024-09-13 03:44:30,"R_6wG3N85NtiFML10",NA,NA,NA,NA,29.085,-111.0545,"anonymous","EN",1,1,0,0,66.175,0,7,2,6,7,2,5,7,7,6,5,6,5,5,7,3,5,7,6,5,5,6,3,6,6,5,7,7,7,5,7,5,4,7,7,7,5,5,6,6,1,80,80,6,6,3,5,5,3,21,1,NA,"Mexicano",1,1,8,6,NA,266
"330",2024-09-13 03:38:13,2024-09-13 03:48:24,0,"187.190.172.181",100,611,1,2024-09-13 03:48:25,"R_5LLtTPyeawfZKN9",NA,NA,NA,NA,25.7808,-100.3781,"anonymous","EN",1,1,59.6,59.6,62.09,1,7,4,1,4,4,6,5,3,2,6,1,1,3,4,4,3,7,1,4,6,7,4,4,7,7,5,5,7,7,7,4,2,7,7,7,4,5,7,7,1,65,65,1,1,7,5,3,4,24,2,NA,"Mexicana",1,1,9,6,NA,228
"331",2024-09-13 05:52:32,2024-09-13 05:57:05,0,"187.189.0.252",100,272,1,2024-09-13 05:57:06,"R_37TCLQTLzFpO6xH",NA,NA,NA,NA,21.0186,-89.6801,"anonymous","EN",1,3,2.7,40.73,42.1,10,7,7,5,7,7,7,7,6,6,7,5,7,7,6,6,6,7,7,6,7,7,4,6,7,7,7,7,7,7,6,7,4,7,7,7,4,4,7,7,1,60,60,1,1,1,5,4,4,52,1,NA,"Mexicano",1,1,9,7,NA,288
"332",2024-09-13 06:03:25,2024-09-13 06:13:00,0,"38.123.78.238",100,575,1,2024-09-13 06:13:01,"R_3egseNis8SarMbv",NA,NA,NA,NA,20.5225,-103.1951,"anonymous","EN",1,3,40.615,55.375,68.853,2,7,5,6,6,5,6,6,5,5,6,5,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,4,6,5,7,4,4,5,5,1,65,65,3,3,5,5,6,6,57,1,NA,"Mexicano",1,1,8,3,"Estuvo interesante la encuesta-",266
"333",2024-09-13 06:03:40,2024-09-13 06:17:07,0,"200.92.180.179",100,806,1,2024-09-13 06:17:08,"R_1Ybn6oAxgvNebBV",NA,NA,NA,NA,28.998,-106.229,"anonymous","EN",1,3,27.72,73.054,169.773,4,7,7,3,6,7,7,7,7,7,7,6,7,7,6,7,6,7,4,7,7,7,4,4,7,7,7,7,7,4,7,7,4,7,7,7,1,7,7,7,1,65,65,4,4,1,4,7,7,50,2,NA,"Mexicana",1,1,10,7,NA,296
"334",2024-09-13 06:26:13,2024-09-13 06:38:00,0,"187.190.21.255",100,707,1,2024-09-13 06:38:01,"R_3f9fq5lnKdDfWq5",NA,NA,NA,NA,19.3573,-99.0925,"anonymous","EN",1,3,12.723,35.655,37.724,3,7,7,1,1,4,7,7,4,7,1,1,1,7,4,1,1,7,1,1,7,7,7,7,7,4,1,1,7,1,7,1,2,7,7,7,2,7,7,7,1,60,60,5,5,1,2,6,3,47,2,NA,"Mexicana",1,1,9,5,NA,217
"335",2024-09-13 06:29:58,2024-09-13 06:38:41,0,"189.147.106.97",100,522,1,2024-09-13 06:38:41,"R_5kHrjXJIU6NWQD2",NA,NA,NA,NA,19.536,-99.1441,"anonymous","EN",1,3,3.61,50.26,50.968,8,7,4,1,1,1,4,6,1,1,1,1,1,4,1,1,4,4,1,1,1,1,4,1,1,1,1,1,4,1,1,1,5,6,6,6,4,4,6,6,1,75,75,4,4,6,6,6,5,47,1,NA,"Mexicano",1,1,10,5,NA,159
"336",2024-09-13 06:28:58,2024-09-13 06:40:54,0,"200.63.41.151",100,715,1,2024-09-13 06:40:55,"R_3PdYYUWnyaF1UAd",NA,NA,NA,NA,19.4342,-99.0559,"anonymous","EN",1,3,22.193,245.59,246.615,6,7,7,7,6,7,6,7,7,7,7,7,7,7,7,6,6,7,6,7,7,7,7,6,7,7,7,7,7,6,6,7,4,7,7,7,3,5,7,7,1,60,60,4,4,2,7,4,2,58,1,NA,"Mexicano",1,1,9,5,NA,300
"337",2024-09-13 06:40:16,2024-09-13 06:49:29,0,"187.244.126.72",100,552,1,2024-09-13 06:49:29,"R_717oDev3zOpdotS",NA,NA,NA,NA,16.7387,-93.1414,"anonymous","EN",1,3,24.816,64.391,65.895,7,7,7,6,7,7,7,7,7,6,6,6,6,7,6,6,6,7,5,6,4,7,5,5,6,6,7,7,7,5,4,7,5,7,7,7,6,6,6,6,1,75,60,6,6,5,4,6,6,54,1,NA,"Mexicana",1,1,9,7,NA,298
"338",2024-09-13 06:49:51,2024-09-13 06:54:54,0,"189.174.181.152",100,302,1,2024-09-13 06:54:55,"R_3Ynwlt684pefufL",NA,NA,NA,NA,20.501,-86.9456,"anonymous","EN",1,4,0,0,28.238,0,7,2,5,5,1,3,6,6,5,4,5,6,3,4,3,4,6,5,5,6,6,6,5,6,6,5,5,6,6,5,6,3,6,6,6,2,2,4,6,1,60,60,4,4,3,4,5,5,66,2,NA,"Argentina",1,1,9,7,NA,238
"339",2024-09-13 06:48:32,2024-09-13 07:00:15,0,"201.138.212.100",100,703,1,2024-09-13 07:00:16,"R_1lhn2XruzCpCZ57",NA,NA,NA,NA,19.4155,-98.1402,"anonymous","EN",1,3,7.065,68.159,73.822,5,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,70,70,7,7,4,5,4,4,46,1,NA,"Mexicana",1,1,6,6,NA,317
"340",2024-09-13 07:11:18,2024-09-13 07:20:01,0,"66.9.179.123",100,523,1,2024-09-13 07:20:02,"R_3Eo2C7x7TbcVwVy",NA,NA,NA,NA,19.4203,-99.1193,"anonymous","EN",1,3,0,0,103.225,0,7,6,6,3,6,6,6,3,3,3,3,3,6,3,3,6,6,3,3,6,3,6,3,3,3,3,3,6,3,3,6,7,7,4,4,4,4,4,4,1,65,65,6,6,5,5,5,5,54,2,NA,"aleman",1,3,10,6,NA,229
"341",2024-09-13 07:20:28,2024-09-13 07:31:07,0,"187.155.124.158",100,639,1,2024-09-13 07:31:08,"R_5E5SHzgQl3zF8to",NA,NA,NA,NA,21.0124,-87.0468,"anonymous","EN",1,3,53.622,53.622,54.467,1,7,3,6,3,3,4,6,6,6,4,4,3,3,4,4,4,6,4,5,6,6,3,6,5,6,5,6,6,5,6,5,3,6,6,6,4,4,6,6,1,70,60,2,1,4,5,5,5,52,2,NA,"Mexicana",1,1,9,7,NA,237
"342",2024-09-13 07:38:45,2024-09-13 08:07:17,0,"189.215.9.51",100,1712,1,2024-09-13 08:07:18,"R_140OIlZWQoT0Uc8",NA,NA,NA,NA,18.4698,-97.5556,"anonymous","EN",1,3,2.719,54.44,55.747,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,1,1,4,7,7,7,1,90,90,7,7,1,1,4,1,57,1,NA,"Mexicano",1,1,9,5,"Antes que nada quiero darle las gracias por mandar estudios solicito manden diario estudios pasan semanas y no llega nada me gusta mucho los estudios es una plataforma mu buena saludos gracias",297
"343",2024-09-13 08:02:39,2024-09-13 08:11:22,0,"186.96.26.172",100,522,1,2024-09-13 08:11:22,"R_3kC93kwfbqv7gKs",NA,NA,NA,NA,20.6366,-103.4355,"anonymous","EN",1,3,67.149,67.149,88.044,1,7,7,6,6,6,7,7,7,7,7,6,7,4,6,7,6,6,5,7,4,7,7,7,6,6,6,7,6,6,7,7,4,7,6,6,4,4,6,6,1,60,60,4,3,5,5,5,5,51,1,NA,"Mexiacana",1,1,10,4,NA,288
"344",2024-09-13 08:04:10,2024-09-13 08:14:14,0,"187.188.64.166",100,603,1,2024-09-13 08:14:15,"R_5ALnzMSOdc3F70N",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,3,13.13,74.978,79.943,5,7,4,6,1,4,1,4,4,4,1,4,4,7,7,2,1,7,6,7,6,6,6,6,7,7,6,7,7,7,7,6,5,7,7,7,6,6,7,7,1,60,60,2,5,2,7,7,6,47,1,NA,"MEXICANO",1,1,10,6,NA,263
"345",2024-09-13 08:09:45,2024-09-13 08:20:20,0,"189.180.179.96",100,635,1,2024-09-13 08:20:21,"R_61a6KaNXT1wJwFX",NA,NA,NA,NA,20.5643,-100.4607,"anonymous","EN",1,4,0,0,66.725,0,7,6,6,5,7,7,6,6,7,7,6,6,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,6,6,5,6,6,7,1,60,60,6,6,3,4,5,5,65,2,NA,"Mexicana",1,1,9,5,NA,304
"346",2024-09-13 08:21:05,2024-09-13 08:30:29,0,"189.235.168.131",100,563,1,2024-09-13 08:30:29,"R_6OVVlIO2ky11oIl",NA,NA,NA,NA,19.4361,-99.1541,"anonymous","EN",1,3,0,0,75.593,0,7,7,6,7,7,7,7,6,6,7,6,7,7,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,5,7,6,6,5,5,7,7,1,65,65,4,4,3,6,7,6,53,1,NA,"Mexicana",1,1,10,8,NA,314
"347",2024-09-13 08:35:27,2024-09-13 08:43:34,0,"177.228.123.189",100,487,1,2024-09-13 08:43:35,"R_3QzRsRoRx76TIjj",NA,NA,NA,NA,24.6823,-107.2749,"anonymous","EN",1,3,44.455,63.76,64.586,8,7,4,1,1,1,5,6,1,1,1,4,1,4,1,1,1,1,1,1,1,4,6,5,1,1,1,1,4,1,1,2,1,7,6,6,4,4,4,4,1,60,60,6,5,2,7,7,4,48,1,NA,"Mexicano",1,1,9,7,"Todo ok",161
"348",2024-09-13 08:46:45,2024-09-13 08:52:17,0,"189.164.165.146",100,331,1,2024-09-13 08:52:17,"R_3kTew2Jwtgylb3d",NA,NA,NA,NA,19.064,-98.27,"anonymous","EN",1,3,0,0,42.269,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,4,7,7,7,1,65,60,7,7,7,1,7,7,47,1,NA,"mexicana",1,1,8,7,NA,325
"349",2024-09-13 08:46:44,2024-09-13 08:57:18,0,"187.131.118.45",100,634,1,2024-09-13 08:57:19,"R_3ikuuHctwUTwLi6",NA,NA,NA,NA,19.6066,-99.144,"anonymous","EN",1,3,6.843,6.843,39.308,1,7,4,5,4,4,4,6,4,5,5,5,4,4,4,4,5,6,5,6,7,6,6,6,6,6,6,6,7,6,6,6,4,7,7,7,4,5,5,6,1,60,60,3,3,6,7,4,4,48,2,NA,"mexicana",1,1,10,8,"Ninguno",263
"350",2024-09-13 08:51:32,2024-09-13 08:59:19,0,"187.189.242.68",100,467,1,2024-09-13 08:59:22,"R_1EoOMs64nGQL8xZ",NA,NA,NA,NA,19.4971,-99.1142,"anonymous","EN",1,3,104.622,104.622,105.774,1,7,6,4,5,7,7,7,6,6,4,4,5,6,7,6,4,6,4,7,4,7,7,6,6,6,5,5,7,5,6,5,5,7,7,7,6,6,7,7,1,60,60,6,6,2,7,6,2,54,1,NA,"Mexicana",1,1,9,6,NA,280
"351",2024-09-13 09:15:32,2024-09-13 09:21:01,0,"177.231.8.176",100,329,1,2024-09-13 09:21:01,"R_7DqzhQ16wSiim7r",NA,NA,NA,NA,20.671,-103.3299,"anonymous","EN",1,3,2.28,19.748,30.502,13,7,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,7,5,6,5,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,5,5,6,6,1,65,65,6,6,6,6,6,5,46,2,NA,"Mexicana",1,1,8,5,NA,288
"352",2024-09-13 09:11:06,2024-09-13 09:22:39,0,"201.151.138.33",100,692,1,2024-09-13 09:22:40,"R_1cezygE9k6Fb0Zm",NA,NA,NA,NA,20.671,-103.3299,"anonymous","EN",1,3,0,0,134.978,0,7,7,7,7,7,7,7,6,7,7,6,7,7,6,7,7,6,6,6,5,7,7,6,7,7,7,7,6,7,7,7,4,6,7,7,2,6,6,5,1,65,65,7,7,4,3,5,6,47,1,NA,"Mexicano",1,1,9,7,NA,305
"353",2024-09-13 09:22:09,2024-09-13 09:30:24,0,"187.190.160.168",100,495,1,2024-09-13 09:30:25,"R_1PDxQkByfIgJXbz",NA,NA,NA,NA,20.671,-103.3299,"anonymous","EN",1,3,2.373,2.373,62.167,1,7,6,3,4,5,6,6,4,5,5,4,5,6,6,5,5,6,5,5,5,6,6,5,6,5,5,5,6,5,5,5,5,6,7,7,5,5,6,6,1,70,70,6,6,1,4,7,5,51,1,NA,"Mexicano",1,1,9,8,NA,262
"354",2024-09-13 09:47:42,2024-09-13 09:58:18,0,"187.189.208.193",100,635,1,2024-09-13 09:58:18,"R_5SWMtwKHC03JFpn",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,3,0,0,118.824,0,7,4,1,1,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3,1,4,4,6,6,4,4,4,4,1,60,60,4,4,2,2,2,2,53,1,NA,"Mexicana",1,1,9,6,"No tiene mucho sentido la encuesta porque con la información proporcionada no se pueden describir los valores que mencionaron",130
